""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"gene"	"count"	"sca.t"	"sca.P.Value"	"sca.adj.pval"	"name"
"ENSP00000419970.1"	-0.113361936312949	-0.1284658039041	-1.03589302441468	0.306817856579311	0.902177855062791	-5.20942941840724	"ENSP00000419970.1"	1	-1.02835625195076	0.310250019305527	0.896602377942211	"POR"
"ENSP00000359990.3"	-0.0838576345216826	-0.0478707772869167	-1.04538955613097	0.302466116776078	0.902177855062791	-5.20069745153276	"ENSP00000359990.3"	1	-1.02790631880829	0.310458901312068	0.896602377942211	"LRRC40"
"ENSP00000295598.5"	-0.109049980277568	-0.0390747567262656	-1.01957478315064	0.31439592365538	0.90290562786055	-5.22425907739065	"ENSP00000295598.5"	6	-1.02775346918949	0.310529883889691	0.896602377942211	"ATP1A1"
"ENSP00000263100.2"	0.199155573722836	-0.106237842564604	1.02163975978321	0.313429949287276	0.90290562786055	-5.22239470292001	"ENSP00000263100.2"	6	1.02699104219338	0.310884117378893	0.896602377942211	"A1BG"
"ENSP00000263202.9"	0.0636867686115682	0.0876778437543912	1.00804431669436	0.319827149468721	0.90290562786055	-5.23460416460193	"ENSP00000263202.9"	8	1.02698070569062	0.3108889217561	0.896602377942211	"UFD1"
"ENSP00000252898.7"	-0.128272041581215	-0.00389304242335341	-1.01967235118937	0.314350236577139	0.90290562786055	-5.22417106744562	"ENSP00000252898.7"	129	-1.02591072481058	0.31138652134732	0.896602377942211	"TNNI2"
"ENSP00000353433.2"	-0.0851696131753206	0.033960358877438	-1.01164434281699	0.318124607467953	0.90290562786055	-5.23138612684893	"ENSP00000353433.2"	32	-1.02537060114897	0.31163791566227	0.896602377942211	"HK1"
"ENSP00000296597.5"	-0.104148245004056	-0.0094325126958624	-1.03413134889945	0.307629856047744	0.902177855062791	-5.21104103885198	"ENSP00000296597.5"	1	-1.02453329189152	0.312027906509403	0.896602377942211	"NDUFAF2"
"ENSP00000364345.3"	-0.0634508520790632	-0.0332602936078987	-1.0144887240931	0.316783803117296	0.90290562786055	-5.22883591779581	"ENSP00000364345.3"	4	-1.02408888273489	0.312235033327728	0.896602377942211	"EMC1"
"ENSP00000360664.4"	-0.0616395061284162	0.0448825994664276	-1.00534731863333	0.321106680755428	0.90290562786055	-5.23700791261495	"ENSP00000360664.4"	7	-1.02367105480754	0.312429857260361	0.896602377942211	"BTF3L4"
"ENSP00000357879.4"	-0.0781198159572263	0.000432113153850713	-1.04336758486702	0.303389079916624	0.902177855062791	-5.20256289644201	"ENSP00000357879.4"	1	-1.02282709335569	0.312823631736504	0.896602377942211	"PSMD4"
"ENSP00000338703.5"	0.0618218043461021	0.00676883235168018	1.00667732688683	0.320475253635246	0.90290562786055	-5.23582327694541	"ENSP00000338703.5"	102	1.02192212847378	0.313246246495116	0.896602377942211	"UGP2"
"ENSP00000467466.3"	-0.0366182404864768	0.0093644877868866	-0.967425829858046	0.33946561581065	0.911333697322644	-5.27016237699547	"ENSP00000467466.3"	12	-1.02145268636327	0.313465627819702	0.896602377942211	"RPS15"
"ENSP00000309830.6"	-0.0847901410739246	0.0672240680268923	-1.01281666042256	0.317571524464	0.90290562786055	-5.23033586936112	"ENSP00000309830.6"	4	-1.01996590763534	0.314161128038585	0.896602377942211	"RPL38"
"ENSP00000427572.1"	0.0724374273555196	-0.0128237701173347	1.04232975406582	0.303863570662094	0.902177855062791	-5.20351907060401	"ENSP00000427572.1"	1	1.01799493388676	0.315084755281646	0.896602377942211	"EEF1E1"
"ENSP00000348170.5"	-0.377874412881116	-0.526480582895657	-1.01321499818363	0.317383743588833	0.90290562786055	-5.22997874538009	"ENSP00000348170.5"	8	-1.01773412000755	0.315207115339474	0.896602377942211	"HP"
"ENSP00000364255.3"	0.127050283433531	-0.223893418781037	1.01221483069557	0.317855377358797	0.90290562786055	-5.23087518041476	"ENSP00000364255.3"	3	1.01606717529371	0.315989924102384	0.896602377942211	"RALY"
"ENSP00000301336.6"	0.0552481278342278	-0.0653747374821744	1.00490862445049	0.321315137939196	0.90290562786055	-5.23739833304263	"ENSP00000301336.6"	4	1.01603642275479	0.316004378162676	0.896602377942211	"RILP"
"ENSP00000467141.1"	-0.151165961053002	-0.0779826688123186	-1.00901726529876	0.319366407793641	0.90290562786055	-5.23373551800267	"ENSP00000467141.1"	70	-1.01545393984958	0.316278237301793	0.896602377942211	"TTN"
"ENSP00000496792.1"	-0.0856482612039562	0.0128539592476455	-1.01159226895086	0.318149190402449	0.90290562786055	-5.23143275229434	"ENSP00000496792.1"	3	-1.01515141126027	0.316420537492421	0.896602377942211	"CTPS1"
"ENSP00000403003.2"	0.0588814044055924	0.0339609872344989	0.989913931431065	0.328495529188884	0.904316161693992	-5.25064640709661	"ENSP00000403003.2"	16	1.01445029118336	0.316750490820004	0.896602377942211	"SGCD"
"ENSP00000477694.1"	-0.0926050447678351	-0.0398090515783674	-1.02663624773148	0.311101056572167	0.90290562786055	-5.21786892879184	"ENSP00000477694.1"	1	-1.01381702302171	0.317048714067509	0.896602377942211	"C11orf54"
"ENSP00000341597.4"	-0.0525256677741208	0.00456227655692103	-1.02733118432272	0.310778085228068	0.90290562786055	-5.21723781769197	"ENSP00000341597.4"	2	-1.01374808900245	0.317081188527699	0.896602377942211	"FAM114A2"
"ENSP00000386071.1"	0.0672642150335698	-0.0104160486346622	1.01979287752728	0.314293805345387	0.90290562786055	-5.22406233733852	"ENSP00000386071.1"	2	1.0132284584541	0.317326056774496	0.896602377942211	"AP1B1"
"ENSP00000408695.3"	0.14336745836131	0.163501961025261	1.01142927396041	0.318226145141875	0.90290562786055	-5.2315786787271	"ENSP00000408695.3"	2	1.0131973113568	0.317340738479369	0.896602377942211	"PRKCA"
"ENSP00000499757.1"	0.0551791842759459	0.123323361694658	1.00119397674086	0.323083935055078	0.903367940406644	-5.24069778581646	"ENSP00000499757.1"	4	1.01224582386306	0.317789461132957	0.896602377942211	"CSNK1A1"
