""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"gene"	"count"	"sca.t"	"sca.P.Value"	"sca.adj.pval"	"name"
"ENSP00000351885.4"	-0.159572050915917	0.0198646287684386	-2.17152359992951	0.0362203098668357	0.11844777679959	-4.17989024115804	"ENSP00000351885.4"	16	-2.21114877619076	0.0330834652214153	0.110104746051497	"PTPA"
"ENSP00000369538.4"	-0.0886385327899376	-0.021620956224222	-2.11300015865146	0.0412449147702715	0.1308002543357	-4.29116042266791	"ENSP00000369538.4"	34	-2.21016867833155	0.0331568524610214	0.11022513691307	"GDI2"
"ENSP00000278422.4"	0.217803519165372	-0.0871668393858307	2.21159271231044	0.0331005754164242	0.110890696430795	-4.10235521769405	"ENSP00000278422.4"	2	2.20947705214726	0.0332087267908858	0.110273821473771	"TMX2"
"ENSP00000261416.7"	0.181339406450344	0.0684648966927109	2.21286344535687	0.0330056722349883	0.110716649105363	-4.09987853911494	"ENSP00000261416.7"	2	2.20588132278559	0.0334795837499511	0.111048742516635	"HEXB"
"ENSP00000360327.3"	0.156184624589707	-0.0321599011030261	2.21787368315199	0.0326338442633144	0.110344117246504	-4.09010292067551	"ENSP00000360327.3"	2	2.20530099906347	0.0335234816572336	0.111069969428105	"PARS2"
"ENSP00000502717.1"	-0.201322828836305	0.0389794265781896	-2.2343393420072	0.0314380059503566	0.107156931674288	-4.05785766186474	"ENSP00000502717.1"	1	-2.20437362353802	0.0335937381330955	0.111178382514222	"SCN1B"
"ENSP00000215567.4"	-0.278948029570783	0.00831331492789595	-2.21328874294572	0.0329739635244207	0.110716649105363	-4.09904938467139	"ENSP00000215567.4"	1	-2.20224128339974	0.03375577753474	0.111464713953217	"TECR"
"ENSP00000423689.1"	-0.416770525088824	-0.213551637897177	-2.2019509025808	0.033828608381644	0.112838218498232	-4.12111179275651	"ENSP00000423689.1"	1	-2.20196986366736	0.0337764528516453	0.111464713953217	"C1QB"
"ENSP00000306548.3"	0.155673425074674	-0.0420543918498205	2.21411826392616	0.0329121953287763	0.110716649105363	-4.09743181149822	"ENSP00000306548.3"	2	2.2014996192354	0.0338123002255187	0.111464713953217	"MRPL13"
"ENSP00000348068.4"	-0.441306216584981	-0.175290160898796	-2.18942479214146	0.0347956722187781	0.114516423457801	-4.14538545747294	"ENSP00000348068.4"	7	-2.20125734224011	0.0338307825266516	0.111464713953217	"SERPINA1"
"ENSP00000305995.3"	-0.255866777545771	0.0371712445437619	-2.19858850973376	0.034085823908447	0.113440685861596	-4.12763801976513	"ENSP00000305995.3"	2	-2.19959104127816	0.03395814109254	0.111760015462337	"PGK2"
"ENSP00000225792.5"	-0.170057147022614	-0.0839779952580756	-2.19065447724757	0.0346996608069611	0.114451294579462	-4.14300722434609	"ENSP00000225792.5"	3	-2.19806733536575	0.0340749735832143	0.111945954276504	"DDX5"
"ENSP00000243167.8"	-0.242721120731301	0.0259828929108479	-2.21528138003132	0.0328257602673025	0.110716649105363	-4.09516294525149	"ENSP00000243167.8"	1	-2.19786875317208	0.0340902264542225	0.111945954276504	"FAAH"
"ENSP00000222553.3"	0.254446736280515	0.0117970045796206	2.17456984611185	0.0359742872358319	0.117871503089086	-4.17403397680524	"ENSP00000222553.3"	26	2.19496861444369	0.0343136749786435	0.112554933872361	"NAMPT"
"ENSP00000308275.4"	0.204085641911301	-0.0396643033998227	2.1963381627073	0.0342589399327404	0.113633796283065	-4.13200155261591	"ENSP00000308275.4"	2	2.19289374254936	0.0344743360702004	0.112956840088422	"MRPL38"
"ENSP00000303222.3"	0.30448890384145	-0.036585697018086	2.19757078400193	0.0341640195902791	0.113573317650288	-4.12961186419724	"ENSP00000303222.3"	1	2.18999151684644	0.0347001812421099	0.113571200927215	"MTCH2"
"ENSP00000421304.1"	-0.104614166271019	0.0890768155731259	-2.22518614108457	0.0320978546847921	0.108780143680039	-4.07580510946876	"ENSP00000421304.1"	2	-2.18654311294828	0.0349702356277973	0.114328739436573	"NUP54"
"ENSP00000342070.3"	0.260975643356111	-0.0986912858955067	2.17140221866797	0.0362301437476125	0.11844777679959	-4.18012345964477	"ENSP00000342070.3"	4	2.18352948151189	0.0352077672677194	0.114978397626224	"CTSB"
"ENSP00000389624.2"	-0.137969055112474	0.0105803784824592	-2.15424349104454	0.0376443130506309	0.121993933540447	-4.21299029215813	"ENSP00000389624.2"	5	-2.18297022380122	0.0352520045720397	0.114996076588526	"EIF4E"
"ENSP00000297440.6"	-0.23381781736676	0.0778354892630934	-2.18235521036241	0.0353522408277869	0.116090174425615	-4.15903823145993	"ENSP00000297440.6"	2	-2.18194995328254	0.0353328350499725	0.115132956455466	"DNAAF5"
"ENSP00000418668.1"	-0.1518315183741	0.0268083640207941	-2.13868218840962	0.0389688281856917	0.125462683789151	-4.24262243811191	"ENSP00000418668.1"	11	-2.17804167208434	0.0356439899487025	0.115930874616784	"CAVIN4"
"ENSP00000366927.3"	0.414780717959774	-0.0332247355839126	2.16475269693105	0.0367724926615056	0.119824118001518	-4.19288427357817	"ENSP00000366927.3"	21	2.1778916173187	0.0356559847319009	0.115930874616784	"ALDH1B1"
"ENSP00000299335.3"	0.23793932792897	-0.0327502089911921	2.19127222265762	0.0346515172874549	0.114451294579462	-4.14181210645714	"ENSP00000299335.3"	1	2.17358297208713	0.0360019309095089	0.116927323853032	"COX11"
"ENSP00000236980.6"	0.174458076651991	-0.0177920643456371	2.21311832261594	0.032986666215112	0.110716649105363	-4.0993816484658	"ENSP00000236980.6"	1	2.17199245826702	0.036130384919803	0.117215991382756	"FASTKD2"
"ENSP00000355821.3"	-0.221011814937102	-0.135460921421925	-2.19109665763231	0.0346651937769968	0.114451294579462	-4.14215178873446	"ENSP00000355821.3"	1	-2.16927838975143	0.0363505180883203	0.117801131922981	"CNIH4"
"ENSP00000347776.2"	-0.274876071376039	-0.00136204903546036	-2.1662747767945	0.036647717946102	0.119549053476161	-4.18996598377779	"ENSP00000347776.2"	2	-2.1684921020748	0.0364145140332767	0.117879552531766	"PDLIM7"
"ENSP00000340944.3"	-0.133327165894703	0.0018942732046645	-2.12865146296982	0.0398442666696125	0.127450019303879	-4.26163454212725	"ENSP00000340944.3"	7	-2.16778868609239	0.0364718496061047	0.117936264774326	"PTPN11"
"ENSP00000244217.5"	0.335922074848647	-0.0177673005609894	2.15043977796363	0.0379643391243669	0.122896581952322	-4.22024879728108	"ENSP00000244217.5"	7	2.16401049771651	0.0367811806459947	0.118806823417052	"MCEE"
"ENSP00000222511.7"	0.292690804399681	-0.0806030964735595	2.16791704233112	0.03651351158574	0.119242581385845	-4.18681548369449	"ENSP00000222511.7"	1	2.1595852619847	0.0371464390307998	0.119849821177809	"GTPBP10"
"ENSP00000246151.4"	-0.239383802490059	-0.0265392945770254	-2.15891863420827	0.0372542400709869	0.120954528638737	-4.20405524823363	"ENSP00000246151.4"	2	-2.15912026854219	0.0371850052877807	0.119849821177809	"PITHD1"
"ENSP00000262982.2"	-0.106985722545436	0.0605757619911664	-2.08979133960104	0.0434017027139459	0.136326451154515	-4.33462890468837	"ENSP00000262982.2"	26	-2.1585244379426	0.037234474881221	0.119878820215409	"CSE1L"
"ENSP00000256108.5"	0.130124822426919	0.0134035108176307	2.11965321121604	0.0406443122163544	0.129589292556342	-4.27863037433411	"ENSP00000256108.5"	6	2.1555775318266	0.0374800027323378	0.120538293260787	"IMPA1"
"ENSP00000334448.4"	-0.268736213473584	-0.0942104455858338	-2.15857555492132	0.0372827429598807	0.120954528638737	-4.20471144483459	"ENSP00000334448.4"	1	-2.14732345154063	0.0381753487308281	0.122641413167801	"GNG2"
"ENSP00000406612.2"	0.236104939557551	-0.0236002895691742	2.16133409050107	0.0370541102909556	0.120609093056935	-4.19943299870577	"ENSP00000406612.2"	1	2.14419426083989	0.0384419261662091	0.123364014414205	"NUDT4"
"ENSP00000347495.2"	0.161464989608239	0.00320764939930019	2.10541516212132	0.0419391718059201	0.132717763770444	-4.30540801943	"ENSP00000347495.2"	16	2.14133821501813	0.0386866684456387	0.124015056207773	"WARS1"
"ENSP00000376800.3"	-0.130784774192613	0.0127675403482968	-2.1148191654376	0.0410799328041359	0.13055661047838	-4.2877376510257	"ENSP00000376800.3"	4	-2.13574743632952	0.0391697439909734	0.125310223720322	"MTPN"
"ENSP00000295598.5"	0.232768784153404	-0.0390747567262656	2.11868797640513	0.0407309677453944	0.129594606932781	-4.28045016264053	"ENSP00000295598.5"	6	2.13568337886081	0.0391753096438279	0.125310223720322	"ATP1A1"
"ENSP00000299759.6"	-0.242374799995189	0.00464447668533566	-2.13172566191963	0.0395741374380129	0.127135135673964	-4.25581514674656	"ENSP00000299759.6"	2	-2.13233487255192	0.0394672192978664	0.126107770830939	"RRAD"
"ENSP00000340698.1"	-0.153087944237154	0.0543177994866834	-2.11865997758699	0.0407334838131058	0.129594606932781	-4.28050294004549	"ENSP00000340698.1"	3	-2.12561311176793	0.0400589946937571	0.127860713666927	"GIPC1"
"ENSP00000352257.4"	-0.102731828334796	-0.0204483990735285	-2.05304373605865	0.0470194056334623	0.144472489093688	-4.40267973824641	"ENSP00000352257.4"	25	-2.12377290063833	0.0402223628042007	0.12824395976969	"XRCC6"
"ENSP00000384900.3"	-0.164016036762406	-0.000966378824223243	-2.12890851078242	0.0398216177674669	0.127450019303879	-4.2611482067741	"ENSP00000384900.3"	2	-2.12020120915222	0.0405411232345574	0.129060174659353	"ERLIN1"
"ENSP00000437864.1"	-0.15612420747262	-0.0279149840368977	-2.13044244393338	0.0396866964100192	0.127220773556793	-4.25824504804765	"ENSP00000437864.1"	2	-2.11992904506829	0.0405655039189255	0.129060174659353	"ASPH"
"ENSP00000355470.4"	-0.284637086894265	0.058339623004684	-2.12687418246258	0.0400011769263439	0.127813900815351	-4.26499590975688	"ENSP00000355470.4"	1	-2.1184061614645	0.0407021636385897	0.129356017915776	"CNST"
"ENSP00000216962.3"	-0.216152043162269	-0.025743852448111	-2.09469625384556	0.0429378046568124	0.135588248820339	-4.32547377291327	"ENSP00000216962.3"	11	-2.11724693755906	0.0408064611896097	0.129534474530821	"PYGB"
"ENSP00000263702.6"	0.227136686642032	0.051659742864799	2.09970318275383	0.0424687587504118	0.134250227768111	-4.31611083052853	"ENSP00000263702.6"	6	2.1168106070142	0.0408457796123522	0.129534474530821	"MECR"
"ENSP00000262584.3"	-0.193103850458559	-0.213491014804603	-2.1197708600263	0.0406337612199545	0.129589292556342	-4.278408522947	"ENSP00000262584.3"	2	-2.11596927404627	0.0409216876527436	0.129636405163023	"RPL8"
"ENSP00000385536.1"	-0.0908880457604476	0.0202487296157139	-2.02939661643264	0.0494845371286259	0.150023745112579	-4.44596359667334	"ENSP00000385536.1"	10	-2.11051656220253	0.0414166694253267	0.131064289356643	"DDX17"
"ENSP00000352272.4"	-0.10561705827327	0.0235566694952174	-2.09052376726639	0.0433321525568105	0.136252479695619	-4.33326288457665	"ENSP00000352272.4"	204	-2.10935952782112	0.0415223770624299	0.131068763764751	"MYOZ1"
"ENSP00000474609.1"	-0.225091790166891	-0.0697174717098221	-2.1097165825436	0.0415442095066923	0.131608501132431	-4.29733319281481	"ENSP00000474609.1"	2	-2.10925028928777	0.0415323694446274	0.131068763764751	"TAF15"
"ENSP00000376176.2"	-0.149195363601119	0.0543309846266963	-2.07807622881804	0.0445275517959204	0.138686233879617	-4.35642699748569	"ENSP00000376176.2"	7	-2.1090484964519	0.0415508336175223	0.131068763764751	"RAN"
"ENSP00000247207.6"	-0.261419616560879	-0.0142474249108982	-2.09210304390906	0.0431825200681896	0.13598237903958	-4.33031616041698	"ENSP00000247207.6"	69	-2.10803622372365	0.0416435662787759	0.131221535444398	"HSPA2"
"ENSP00000338552.5"	-0.0970260075428594	0.00437982425872664	-2.05005340305361	0.0473250873555906	0.145110671581014	-4.40817528637581	"ENSP00000338552.5"	6	-2.10344590418334	0.0420663671827107	0.132412943246747	"HNRNPDL"
"ENSP00000478059.1"	-0.102632354909138	0.0367064600314788	-2.03097663335202	0.0493163780699541	0.149720463421568	-4.44308397792046	"ENSP00000478059.1"	18	-2.10140572580547	0.0422554909402419	0.132867053253712	"STIM1"
"ENSP00000291900.2"	-0.166661865356109	0.0513161717040478	-2.14073677630464	0.038791623098309	0.125028060519251	-4.23871961572301	"ENSP00000291900.2"	1	-2.09977513933176	0.0424071828854642	0.133087814975526	"ZER1"
"ENSP00000271308.4"	-0.109693092114287	0.0296856558197777	-2.03690029877723	0.0486903609386179	0.148222866495566	-4.43227204861988	"ENSP00000271308.4"	14	-2.09968520927289	0.042415562909148	0.133087814975526	"PSMA5"
"ENSP00000353224.4"	-0.433603992703265	-0.158846737071647	-2.08482505868843	0.0438758846130731	0.137330006802219	-4.34388136416356	"ENSP00000353224.4"	6	-2.09556335842817	0.0428012184594628	0.133995357122424	"TFRC"
"ENSP00000412173.2"	-0.221971004856719	-0.0478181121947797	-2.11420815388245	0.0411352859436623	0.130592408322752	-4.28888763059998	"ENSP00000412173.2"	1	-2.09539078456342	0.0428174321040962	0.133995357122424	"BSDC1"
"ENSP00000346340.2"	-0.118831216374281	-0.00318769076584403	-2.07263228191416	0.0450593911431721	0.139901380048297	-4.3665235425693	"ENSP00000346340.2"	4	-2.09514520322987	0.0428405142454205	0.133995357122424	"COPS8"
"ENSP00000215727.5"	-0.522331182272532	-0.217629811542343	-2.08074237544783	0.0442691007137197	0.138317591048563	-4.35147463852305	"ENSP00000215727.5"	7	-2.09098207906936	0.0432334725577932	0.135081799278675	"SERPIND1"
"ENSP00000446136.1"	-0.096088264122884	0.0180924070249598	-2.1307834986629	0.0396567528631062	0.127220773556793	-4.25759933815921	"ENSP00000446136.1"	2	-2.08995189967165	0.0433311987521809	0.135112288380734	"SRP68"
"ENSP00000500198.1"	0.316451681714659	-0.083012971593344	2.09374578239637	0.0430273566579074	0.135726336976275	-4.32724916757956	"ENSP00000500198.1"	1	2.08900546212438	0.0434211518565635	0.135112288380734	"POLG2"
"ENSP00000465058.1"	-0.107571485366931	-0.0186842807027975	-2.05188326601987	0.0471378270553726	0.144686262940947	-4.40481317192175	"ENSP00000465058.1"	5	-2.08882644999619	0.04343818429462	0.135112288380734	"EFTUD2"
"ENSP00000344115.3"	0.117975011754949	-0.0208339216320651	2.18052246140854	0.0354978114076024	0.11643911117311	-4.16257208844825	"ENSP00000344115.3"	1	2.08838734267263	0.0434799888164121	0.135112288380734	"CDH5"
"ENSP00000366035.3"	-0.477536617927595	-1.18783491741218	-2.08553809386635	0.0438075253672402	0.13730993665372	-4.34255400572486	"ENSP00000366035.3"	1	-2.08821188873767	0.0434967025076608	0.135112288380734	"ACTN1"
"ENSP00000371811.4"	0.129126285673038	0.0276184530938123	2.0544231414908	0.0468789812834798	0.144472489093688	-4.40014256359575	"ENSP00000371811.4"	6	2.08799971081708	0.0435169220510535	0.135112288380734	"MICU2"
"ENSP00000276590.4"	0.166279644621817	-0.017095289392028	2.09191467241209	0.0432003439150051	0.13598237903958	-4.33066772900309	"ENSP00000276590.4"	2	2.08437768713926	0.0438633586967844	0.136045307287828	"LACTB2"
"ENSP00000300283.6"	0.351217577213164	0.3559569869764	2.08572856815751	0.0437892802802435	0.13730993665372	-4.34219936570293	"ENSP00000300283.6"	1	2.08354524891826	0.0439433204017355	0.136150747939268	"CKMT1B"
"ENSP00000313129.3"	-0.106157317061357	0.0134482707821458	-2.07698430287236	0.0446337824704968	0.138871075291609	-4.35845380013896	"ENSP00000313129.3"	3	-2.08221921617301	0.0440709596292754	0.136270269714189	"TARDBP"
"ENSP00000301286.3"	-0.134891566069378	0.0165143860021866	-2.04256904201306	0.0480977916976815	0.147023383909734	-4.42190192235643	"ENSP00000301286.3"	46	-2.08175811083239	0.0441154201693417	0.136270269714189	"PLIN4"
"ENSP00000292327.4"	0.25134617464411	-0.0153080950909509	2.07849739220582	0.0444866372017644	0.138686233879617	-4.35564502102072	"ENSP00000292327.4"	417	2.08171151563757	0.0441199151437905	0.136270269714189	"MYL3"
"ENSP00000296424.4"	0.187469905891597	-0.0810120374937178	2.08450440487661	0.0439066564624245	0.137330006802219	-4.34447816419704	"ENSP00000296424.4"	2	2.08045243283263	0.0442415293663984	0.13638451072916	"BDH2"
"ENSP00000371193.4"	0.220780247714184	0.0407991802267701	2.06793355337237	0.045522896864254	0.141044791330461	-4.37522114852832	"ENSP00000371193.4"	4	2.0803360055936	0.0442527898599894	0.13638451072916	"CPPED1"
"ENSP00000314733.5"	0.114180217017088	-0.00343675859841368	2.04646044307387	0.0476946686749155	0.145941744437086	-4.41476990838019	"ENSP00000314733.5"	5	2.07989942616324	0.0442950369079852	0.13638451072916	"TOLLIP"
"ENSP00000438636.3"	-0.545628901394111	-0.272632053228348	-2.06902629055032	0.0454147326390108	0.140857003221728	-4.37319982456851	"ENSP00000438636.3"	3	-2.07727889810201	0.0445493652380919	0.137025150400029	"C1R"
"ENSP00000433287.1"	-0.117539140308668	0.036570267037904	-2.04120374776054	0.0482399307609869	0.147305850426849	-4.42440162329341	"ENSP00000433287.1"	111	-2.07478019865544	0.0447930615961697	0.1376317929957	"NPEPPS"
"ENSP00000329200.2"	-0.113827039031396	0.0733866687339715	-2.01183131898307	0.0513879262867322	0.154215843628471	-4.47785609755643	"ENSP00000329200.2"	11	-2.06601956998254	0.0456567348815965	0.140004827075485	"STAC3"
"ENSP00000366620.2"	-0.182461949525998	0.0196641685598121	-2.04053958957857	0.0483092079908448	0.147365472779487	-4.42561714163182	"ENSP00000366620.2"	9	-2.06560677273328	0.0456977882485721	0.140004827075485	"H6PD"
"ENSP00000342564.4"	0.263139166083974	0.00259474797350253	2.04785521875393	0.0475508998555639	0.145652290974333	-4.41221098860413	"ENSP00000342564.4"	15	2.06551238092194	0.0457071802099914	0.140004827075485	"ALDH6A1"
"ENSP00000320935.8"	0.195698806161687	0.0265127995775476	2.06463967635825	0.0458503070398224	0.141762640346507	-4.38130898604115	"ENSP00000320935.8"	2	2.06184983712926	0.0460729100739136	0.140979297147657	"SLC2A4"
"ENSP00000355601.3"	0.211363565816076	0.0628006890860196	2.06205820744074	0.0461083439693469	0.142411798578942	-4.38607476033178	"ENSP00000355601.3"	2	2.06087314927924	0.0461708706320857	0.141133249548233	"EGLN1"
"ENSP00000447260.1"	-0.117343615527387	-0.0642554049835651	-2.02621320510099	0.0498248627794259	0.150746929062982	-4.45176000725911	"ENSP00000447260.1"	5	-2.05750142585675	0.046510452613049	0.141986478160733	"HNRNPA1"
"ENSP00000338191.4"	-0.137874444128253	0.0136106340830061	-2.03893938186522	0.0484764799814373	0.147723594346726	-4.42854449063017	"ENSP00000338191.4"	4	-2.05715099562165	0.0465458711323673	0.141986478160733	"SNTB2"
"ENSP00000410064.2"	-0.233311851825747	-0.00386939771029929	-2.0664644700335	0.0456686692851873	0.141348587693547	-4.37793729901673	"ENSP00000410064.2"	1	-2.05163060958499	0.047106946765051	0.143413575669363	"ERC1"
"ENSP00000341597.4"	-0.109190410068577	0.00456227655692103	-2.07908457030049	0.0444296498894139	0.138672943068961	-4.35455459541334	"ENSP00000341597.4"	2	-2.05159547590887	0.0471105365044868	0.143413575669363	"FAM114A2"
"ENSP00000250101.5"	0.141785616350474	0.136545217610874	2.01892462899684	0.0506117488538943	0.152659877907571	-4.4650037912411	"ENSP00000250101.5"	7	2.05002110509649	0.0472716415586078	0.143756265191577	"TXNDC17"
"ENSP00000320516.3"	0.101593748215644	0.0161906632079599	1.97989479281282	0.0550121841931763	0.163109198778967	-4.53527135339802	"ENSP00000320516.3"	11	2.0434148305487	0.0479529218583836	0.145678517481572	"EHD1"
"ENSP00000287038.3"	-0.172264311873825	0.0163630156132904	-2.03266242935058	0.0491375110071277	0.149430500619212	-4.44000960312001	"ENSP00000287038.3"	3	-2.03975715158188	0.0483338012762591	0.146685163299467	"RPL30"
"ENSP00000221448.5"	-0.126783078219251	-0.0622680669044019	-2.05323445600128	0.0469999683286101	0.144472489093688	-4.40232902289272	"ENSP00000221448.5"	2	-2.03571051092432	0.0487582589943021	0.147821866060515	"SNRNP70"
"ENSP00000356652.2"	-0.156431855529437	0.062015065120306	-2.00066874688049	0.0526303587121166	0.157465780308373	-4.49800801691299	"ENSP00000356652.2"	8	-2.02893859760546	0.0494758528542122	0.14984404514742	"CACYBP"
"ENSP00000342333.3"	0.166174549455013	0.018125338039409	2.00847571132426	0.0517587059953434	0.155171343277538	-4.48392346707917	"ENSP00000342333.3"	5	2.02771929608635	0.0496060314085447	0.150084846815229	"MPST"
"ENSP00000254719.4"	-0.13123828117686	0.0213224338212954	-2.015203268936	0.0510176717097411	0.153415577263201	-4.47175100653094	"ENSP00000254719.4"	3	-2.02146153916137	0.0502788492776734	0.151905787071927	"RPA1"
"ENSP00000348442.3"	-0.0785002259898455	0.0198275349154484	-1.92115630680301	0.0622586259394535	0.177147022125515	-4.63892700643183	"ENSP00000348442.3"	20	-2.02060027173672	0.0503720701868153	0.151905787071927	"PSMD12"
"ENSP00000297348.8"	0.227686712706509	0.0270239612841137	2.01978034111151	0.0505188073193394	0.152534869806201	-4.46345088738284	"ENSP00000297348.8"	2	2.02022698442935	0.050412520391089	0.151905787071927	"TRIM55"
"ENSP00000318176.4"	-0.108284404071398	-0.00838652957956987	-1.99690890660008	0.0530546803882801	0.158575139566181	-4.50477543019697	"ENSP00000318176.4"	4	-2.02022230247208	0.0504130279175235	0.151905787071927	"PRKRA"
"ENSP00000470687.1"	-0.159057640996358	-0.106227843609089	-2.0591409070902	0.0464014794059784	0.143167897917196	-4.39145484382781	"ENSP00000470687.1"	1	-2.01901261776248	0.0505443075427506	0.152055607016355	"HNRNPUL1"
"ENSP00000373883.5"	-0.0778719649731973	0.0221208148006229	-1.92040800503262	0.0623560068817002	0.177253831462184	-4.64023112943813	"ENSP00000373883.5"	26	-2.01881833463801	0.0505654196188757	0.152055607016355	"USP5"
"ENSP00000382104.3"	0.289586130297748	-0.0306318272331282	2.02365627343206	0.0500996901139796	0.151423757262865	-4.45641044989977	"ENSP00000382104.3"	1	2.01761472220956	0.0506963832681529	0.152074319209022	"DOP1B"
"ENSP00000353355.4"	0.124505790995514	0.0598993178943782	1.98122922633506	0.0548564232601225	0.162810346389261	-4.53288712898652	"ENSP00000353355.4"	7	2.01746406368844	0.0507127970259682	0.152074319209022	"PTGES3L-AARSD1"
"ENSP00000254878.3"	0.136319438857569	-0.0192154132764304	2.0308112689964	0.0493339541861751	0.149720463421568	-4.44338544219911	"ENSP00000254878.3"	2	2.01734595718694	0.0507256675822125	0.152074319209022	"RIDA"
"ENSP00000290158.3"	-0.0879184605922325	0.028949296139933	-1.94028178732203	0.0598137522213362	0.172536766958362	-4.60545492332141	"ENSP00000290158.3"	36	-2.0164120456699	0.0508275400041493	0.152117139229097	"KPNB1"
"ENSP00000499089.1"	-0.145057956144193	0.00657888753285051	-1.98474633509495	0.0544477217418401	0.161921839155954	-4.52659692539051	"ENSP00000499089.1"	52	-2.01627354504389	0.0508426630104005	0.152117139229097	"PREP"
"ENSP00000228251.4"	0.186601682110903	0.0213719720857757	2.01782610579608	0.0507312811732813	0.152864755681851	-4.46699656495027	"ENSP00000228251.4"	2	2.01455344860093	0.0510308085589945	0.15246848234726	"YBX3"
"ENSP00000401980.2"	0.159653112496265	0.025183685264188	2.0536889328284	0.046953678455552	0.144472489093688	-4.40149318015958	"ENSP00000401980.2"	1	2.01425930002108	0.0510630433789608	0.15246848234726	"MAVS"
"ENSP00000362012.4"	-0.0689455845053603	0.00904677679575011	-1.88827127958536	0.0666635294527759	0.186280541735021	-4.69584515001524	"ENSP00000362012.4"	15	-2.01206706840313	0.0513038418980719	0.153033212187401	"ANXA7"
"ENSP00000355771.3"	0.12772102129935	0.116505868091555	2.07646186514471	0.0446846876769481	0.138883572821742	-4.35942323714688	"ENSP00000355771.3"	1	2.00931219679376	0.0516078423749224	0.153712846534953	"AFDN"
"ENSP00000376763.1"	-0.0983013065029699	-0.00579341481752633	-1.94321014404313	0.0594468151165394	0.17222220298106	-4.60030607797869	"ENSP00000376763.1"	25	-2.00882454859838	0.0516618173545204	0.153712846534953	"CLTC"
"ENSP00000394169.1"	0.176249614472385	-0.0409016092960083	2.01316725862083	0.051240955542041	0.153930740685117	-4.4754382886703	"ENSP00000394169.1"	2	2.0085938265744	0.0516873717585458	0.153712846534953	"ITGA6"
"ENSP00000481196.1"	-0.19803608935253	0.0184382047983109	-2.02715427121261	0.0497240453506699	0.150595728352438	-4.45004725411215	"ENSP00000481196.1"	1	-2.00513399920575	0.052071897355817	0.154701063157402	"OTUD6B"
"ENSP00000254722.4"	-0.214748835424645	-0.00975517907690794	-1.9871014677463	0.0541755250947189	0.161436524477422	-4.52237984159667	"ENSP00000254722.4"	6	-2.00330728765481	0.0522759197589523	0.155151577480979	"SERPINF1"
"ENSP00000242592.4"	0.229367585076592	0.0156252100281797	1.98417452347719	0.0545139881091219	0.161956301684272	-4.52762019911562	"ENSP00000242592.4"	42	2.00210472165209	0.0524106113550786	0.155395626460203	"ACADS"
"ENSP00000321845.6"	-0.08936417273312	0.0446411216956454	-1.93199778023785	0.0608623740202381	0.174515345448156	-4.61998620622047	"ENSP00000321845.6"	9	-2.0013862200453	0.0524912299031599	0.15547902297316	"SEC24C"
"ENSP00000370419.3"	0.360367089788545	-0.0398122578476867	1.99371670954017	0.0534172696974468	0.159497936334514	-4.51051309788407	"ENSP00000370419.3"	2	1.99880691522151	0.052781525933913	0.156182697119131	"TTC38"
"ENSP00000260324.7"	0.225829813751939	0.00474120527846013	1.97751366560424	0.0552910723615865	0.163529610177159	-4.53952247876566	"ENSP00000260324.7"	9	1.99545586892113	0.0531607624589099	0.157147882638015	"SQOR"
"ENSP00000265594.4"	0.168636745616838	0.0172591407131243	1.96899937302399	0.0562983503634436	0.165596538010447	-4.55468958821235	"ENSP00000265594.4"	8	1.99347350558052	0.0533862178229791	0.157605115106955	"MCCC1"
"ENSP00000343190.3"	-0.190817603383781	0.0697248743352363	-2.01695227443317	0.0508265398835215	0.15299614952743	-4.46858111720346	"ENSP00000343190.3"	1	-1.99309692340603	0.0534291404379419	0.157605115106955	"PPCDC"
"ENSP00000358307.3"	0.098259049053264	-0.000771144280105192	1.9472791755214	0.0589401712256902	0.171493897024061	-4.59314113512581	"ENSP00000358307.3"	6	1.99269429979107	0.0534750643762627	0.157605115106955	"NHLRC2"
"ENSP00000379282.3"	0.21607879159049	-0.0873615720980997	2.0068030369518	0.0519443968119407	0.155570579734043	-4.48694484434181	"ENSP00000379282.3"	1	1.99019684734329	0.0537606942557637	0.158289439747089	"ABHD16A"
"ENSP00000353660.5"	0.195533837703006	0.0514722811812055	1.97880296719082	0.0551399119093582	0.163324419075519	-4.53722114759289	"ENSP00000353660.5"	3	1.98600031042012	0.0542436277048765	0.159406061662402	"PEA15"
"ENSP00000361097.4"	0.119137485329227	-0.00125062265506725	1.9525583080813	0.0582884133375843	0.17009879833096	-4.58382724448975	"ENSP00000361097.4"	6	1.98596616389114	0.0542475726386567	0.159406061662402	"MMRN2"
"ENSP00000255305.6"	0.254324085239039	-0.0158781119737457	1.97211540539508	0.0559278817061264	0.164834214540842	-4.54914491602052	"ENSP00000255305.6"	4	1.98273000337137	0.054622575923246	0.160348929518984	"XPO4"
"ENSP00000296048.6"	0.100436009620672	0.0132111411995864	1.92174007065357	0.0621827481529448	0.177101250027906	-4.63790934803244	"ENSP00000296048.6"	32	1.98089582388809	0.0548361152773431	0.160654783365725	"GYG1"
"ENSP00000265631.6"	0.282225992670471	0.00254055466863439	1.97727064508383	0.0553196047932185	0.163529610177159	-4.53995612117172	"ENSP00000265631.6"	2	1.98054335054844	0.0548772338127101	0.160654783365725	"SLC25A13"
